Chromosome	Start	End
NMEL_chr_1	7844567	7844607
NMEL_chr_1	7856022	7856062
NMEL_chr_1	7873720	7873760
NMEL_chr_1	7890901	7890941
NMEL_chr_1	7904378	7904418
NMEL_chr_1	7911630	7911670
NMEL_chr_1	7915551	7915591
NMEL_chr_1	7928226	7928266
NMEL_chr_1	7951266	7951306
NMEL_chr_1	7965384	7965424
NMEL_chr_1	7988364	7988404
NMEL_chr_1	7997878	7997918
NMEL_chr_1	8019458	8019498
NMEL_chr_1	8031444	8031484
NMEL_chr_1	8036115	8036155
NMEL_chr_1	8045235	8045275
NMEL_chr_1	8055599	8055639
NMEL_chr_1	8057703	8057743
NMEL_chr_1	8066679	8066719
NMEL_chr_1	8068742	8068782
NMEL_chr_1	8072370	8072410
NMEL_chr_1	8073859	8073899
NMEL_chr_1	8075597	8075637
NMEL_chr_1	8094000	8094040
NMEL_chr_1	8097006	8097046
NMEL_chr_1	8103073	8103113
NMEL_chr_1	8107570	8107610
NMEL_chr_1	8108992	8109032
NMEL_chr_1	8110387	8110427
NMEL_chr_1	8144659	8144699
NMEL_chr_1	8146878	8146918
NMEL_chr_1	8149150	8149190
NMEL_chr_1	8152255	8152295
NMEL_chr_1	8154217	8154257
NMEL_chr_1	8166400	8166440
NMEL_chr_1	8167961	8168001
NMEL_chr_1	8170681	8170721
NMEL_chr_1	8173581	8173621
NMEL_chr_1	8175501	8175541
NMEL_chr_1	8177374	8177414
NMEL_chr_1	8180800	8180840
NMEL_chr_1	8189778	8189818
NMEL_chr_1	8190765	8190805
NMEL_chr_1	8195063	8195103
NMEL_chr_1	8196786	8196826
NMEL_chr_1	8204050	8204090
NMEL_chr_1	8206909	8206949
NMEL_chr_1	8216378	8216418
NMEL_chr_1	8220808	8220848
NMEL_chr_1	8236756	8236796
NMEL_chr_1	8247359	8247399
NMEL_chr_1	8249067	8249107
NMEL_chr_1	8259496	8259536
NMEL_chr_1	8264914	8264954
NMEL_chr_1	8267191	8267231
NMEL_chr_1	8280418	8280458
NMEL_chr_1	8286449	8286489
NMEL_chr_1	8289521	8289561
NMEL_chr_1	8301544	8301584
NMEL_chr_1	8315934	8315974
NMEL_chr_1	8316829	8316869
NMEL_chr_1	8322304	8322344
NMEL_chr_1	8330809	8330849
NMEL_chr_1	8334498	8334538
NMEL_chr_1	8340436	8340476
NMEL_chr_1	8347773	8347813
NMEL_chr_1	8350485	8350525
NMEL_chr_1	8357119	8357159
NMEL_chr_1	8360231	8360271
NMEL_chr_1	8369880	8369920
NMEL_chr_1	8371029	8371069
NMEL_chr_1	8373259	8373299
NMEL_chr_1	8379301	8379341
NMEL_chr_1	8382045	8382085
NMEL_chr_1	8384514	8384554
NMEL_chr_1	8387879	8387919
NMEL_chr_1	8396494	8396534
NMEL_chr_1	8399984	8400024
NMEL_chr_1	8404036	8404076
NMEL_chr_1	8405235	8405275
NMEL_chr_1	8412917	8412957
NMEL_chr_1	8418428	8418468
NMEL_chr_1	8427139	8427179
NMEL_chr_1	8441876	8441916
NMEL_chr_1	8475029	8475069
NMEL_chr_1	8514811	8514851
NMEL_chr_1	8518799	8518839
NMEL_chr_1	8531556	8531596
NMEL_chr_1	8545669	8545709
NMEL_chr_1	8548245	8548285
NMEL_chr_1	8551445	8551485
NMEL_chr_1	8555938	8555978
NMEL_chr_1	8562361	8562401
NMEL_chr_1	8563520	8563560
NMEL_chr_1	8569638	8569678
NMEL_chr_1	8571985	8572025
NMEL_chr_1	8577692	8577732
NMEL_chr_1	8582384	8582424
NMEL_chr_1	8583562	8583602
NMEL_chr_1	8589726	8589766
NMEL_chr_1	8591545	8591585
NMEL_chr_1	8598163	8598203
NMEL_chr_1	8604528	8604568
NMEL_chr_1	8611717	8611757
NMEL_chr_1	8616349	8616389
NMEL_chr_1	8625085	8625125
NMEL_chr_1	8628844	8628884
NMEL_chr_1	8631471	8631511
NMEL_chr_1	8633240	8633280
NMEL_chr_1	8635275	8635315
NMEL_chr_1	8636507	8636547
NMEL_chr_1	8666555	8666595
NMEL_chr_1	8682888	8682928
NMEL_chr_1	8692574	8692614
NMEL_chr_1	8709753	8709793
NMEL_chr_1	8711507	8711547
NMEL_chr_1	8713488	8713528
NMEL_chr_1	8718165	8718205
NMEL_chr_1	8739651	8739691
NMEL_chr_1	8743339	8743379
NMEL_chr_1	8754779	8754819
NMEL_chr_1	8756175	8756215
NMEL_chr_1	8764338	8764378
NMEL_chr_1	8794314	8794354
NMEL_chr_1	8820776	8820816
NMEL_chr_1	8838873	8838913
NMEL_chr_1	8849244	8849284
NMEL_chr_1	8854508	8854548
NMEL_chr_1	8855821	8855861
NMEL_chr_1	8859562	8859602
NMEL_chr_1	8861970	8862010
NMEL_chr_1	8865628	8865668
NMEL_chr_1	8877174	8877214
NMEL_chr_1	8881852	8881892
NMEL_chr_1	8883862	8883902
NMEL_chr_1	8887371	8887411
NMEL_chr_1	8891328	8891368
NMEL_chr_1	8915396	8915436
NMEL_chr_1	8917786	8917826
NMEL_chr_1	8930681	8930721
NMEL_chr_1	8949340	8949380
NMEL_chr_1	8952967	8953007
NMEL_chr_1	8954882	8954922
NMEL_chr_1	8958573	8958613
NMEL_chr_1	8964594	8964634
NMEL_chr_1	8965559	8965599
NMEL_chr_1	8969628	8969668
NMEL_chr_1	8988330	8988370
NMEL_chr_1	8990675	8990715
NMEL_chr_1	8995243	8995283
NMEL_chr_1	9003088	9003128
NMEL_chr_1	9011677	9011717
NMEL_chr_1	9022586	9022626
NMEL_chr_1	9025887	9025927
NMEL_chr_1	9040114	9040154
NMEL_chr_1	9047699	9047739
NMEL_chr_1	9074726	9074766
NMEL_chr_1	9076157	9076197
NMEL_chr_1	9077862	9077902
NMEL_chr_1	9082273	9082313
NMEL_chr_1	9087489	9087529
NMEL_chr_1	9089131	9089171
NMEL_chr_1	9094091	9094131
NMEL_chr_1	9095610	9095650
NMEL_chr_1	9102297	9102337
NMEL_chr_1	9110507	9110547
NMEL_chr_1	9114472	9114512
NMEL_chr_1	9118112	9118152
NMEL_chr_1	9120936	9120976
NMEL_chr_1	9125299	9125339
NMEL_chr_1	9126609	9126649
NMEL_chr_1	9130850	9130890
NMEL_chr_1	9132391	9132431
NMEL_chr_1	9141226	9141266
NMEL_chr_1	9143376	9143416
NMEL_chr_1	9151651	9151691
NMEL_chr_1	9163825	9163865
NMEL_chr_1	9166070	9166110
NMEL_chr_1	9172568	9172608
NMEL_chr_1	9182894	9182934
NMEL_chr_1	9188067	9188107
NMEL_chr_1	9213994	9214034
NMEL_chr_1	9217807	9217847
NMEL_chr_1	9239095	9239135
NMEL_chr_1	9278711	9278751
NMEL_chr_1	9287667	9287707
NMEL_chr_1	9301185	9301225
NMEL_chr_1	9320689	9320729
NMEL_chr_1	9336120	9336160
NMEL_chr_1	9343030	9343070
NMEL_chr_1	9350568	9350608
NMEL_chr_1	9354991	9355031
NMEL_chr_1	9356656	9356696
NMEL_chr_1	9359529	9359569
NMEL_chr_1	9375801	9375841
NMEL_chr_1	9380437	9380477
NMEL_chr_1	9406248	9406288
NMEL_chr_1	9408150	9408190
NMEL_chr_1	9410389	9410429
NMEL_chr_1	9417009	9417049
NMEL_chr_1	9419261	9419301
NMEL_chr_1	9422449	9422489
NMEL_chr_1	9424177	9424217
NMEL_chr_1	9432243	9432283
NMEL_chr_1	9447536	9447576
NMEL_chr_1	9453259	9453299
NMEL_chr_1	9460687	9460727
NMEL_chr_1	9493621	9493661
NMEL_chr_1	9495464	9495504
NMEL_chr_1	9504933	9504973
NMEL_chr_1	9509706	9509746
NMEL_chr_1	9512061	9512101
NMEL_chr_1	9524610	9524650
NMEL_chr_1	9531396	9531436
NMEL_chr_1	9546285	9546325
NMEL_chr_1	9547679	9547719
NMEL_chr_1	9550705	9550745
NMEL_chr_1	9557482	9557522
NMEL_chr_1	9562825	9562865
NMEL_chr_1	9601757	9601797
NMEL_chr_1	9605639	9605679
NMEL_chr_1	9623874	9623914
NMEL_chr_1	9633992	9634032
NMEL_chr_1	9639261	9639301
NMEL_chr_1	9656021	9656061
NMEL_chr_1	9658694	9658734
NMEL_chr_1	9660252	9660292
NMEL_chr_1	9665909	9665949
NMEL_chr_1	9678966	9679006
NMEL_chr_1	9688176	9688216
NMEL_chr_1	9706074	9706114
NMEL_chr_1	9717615	9717655
NMEL_chr_1	9725985	9726025
NMEL_chr_1	9749960	9750000
NMEL_chr_1	9755562	9755602
NMEL_chr_1	9762526	9762566
NMEL_chr_1	9766657	9766697
NMEL_chr_1	9776990	9777030
NMEL_chr_1	9787470	9787510
NMEL_chr_1	9793032	9793072
NMEL_chr_1	9807994	9808034
NMEL_chr_1	9812719	9812759
NMEL_chr_1	9826892	9826932
NMEL_chr_1	9829672	9829712
NMEL_chr_1	9832467	9832507
NMEL_chr_1	9838550	9838590
NMEL_chr_1	9841835	9841875
NMEL_chr_1	9854882	9854922
NMEL_chr_1	9856676	9856716
NMEL_chr_1	9863671	9863711
NMEL_chr_1	9865431	9865471
NMEL_chr_1	9871891	9871931
NMEL_chr_1	9889121	9889161
NMEL_chr_1	9896354	9896394
NMEL_chr_1	9905921	9905961
NMEL_chr_1	9915830	9915870
NMEL_chr_1	9918693	9918733
NMEL_chr_1	9923578	9923618
NMEL_chr_1	9937793	9937833
NMEL_chr_1	9941274	9941314
NMEL_chr_1	9945158	9945198
NMEL_chr_1	9947303	9947343
NMEL_chr_1	9950597	9950637
NMEL_chr_1	9953785	9953825
NMEL_chr_1	9960987	9961027
NMEL_chr_1	9968426	9968466
NMEL_chr_1	9971418	9971458
NMEL_chr_1	9990157	9990197
NMEL_chr_1	9998445	9998485
NMEL_chr_1	10000161	10000201
NMEL_chr_1	10002226	10002266
NMEL_chr_1	10005131	10005171
NMEL_chr_1	10011306	10011346
NMEL_chr_1	10013179	10013219
NMEL_chr_1	10018155	10018195
NMEL_chr_1	10021308	10021348
NMEL_chr_1	10022989	10023029
NMEL_chr_1	10030261	10030301
NMEL_chr_1	10033012	10033052
NMEL_chr_1	10044484	10044524
NMEL_chr_1	10046076	10046116
NMEL_chr_1	10051664	10051704
NMEL_chr_1	10062364	10062404
NMEL_chr_1	10072074	10072114
NMEL_chr_1	10110638	10110678
NMEL_chr_1	10112762	10112802
NMEL_chr_1	10140107	10140147
NMEL_chr_1	10153720	10153760
NMEL_chr_1	10181340	10181380
NMEL_chr_1	10190556	10190596
NMEL_chr_1	10202851	10202891
NMEL_chr_1	10206129	10206169
NMEL_chr_1	10249442	10249482
NMEL_chr_1	10253236	10253276
NMEL_chr_1	10255088	10255128
NMEL_chr_1	10259656	10259696
NMEL_chr_1	10262081	10262121
NMEL_chr_1	10263504	10263544
NMEL_chr_1	10267039	10267079
NMEL_chr_1	10281340	10281380
NMEL_chr_1	10300715	10300755
NMEL_chr_1	10302265	10302305
NMEL_chr_1	10306168	10306208
NMEL_chr_1	10314914	10314954
NMEL_chr_1	10332509	10332549
NMEL_chr_1	10339973	10340013
NMEL_chr_1	10359048	10359088
NMEL_chr_1	10366694	10366734
NMEL_chr_1	10381835	10381875
NMEL_chr_1	10386894	10386934
NMEL_chr_1	10401306	10401346
NMEL_chr_1	10403140	10403180
NMEL_chr_1	10418817	10418857
NMEL_chr_1	10420745	10420785
NMEL_chr_1	10425358	10425398
NMEL_chr_1	10437313	10437353
NMEL_chr_1	10438274	10438314
NMEL_chr_1	10442108	10442148
NMEL_chr_1	10443900	10443940
NMEL_chr_1	10446546	10446586
NMEL_chr_1	10452836	10452876
NMEL_chr_1	10459355	10459395
NMEL_chr_1	10467745	10467785
NMEL_chr_1	10472237	10472277
NMEL_chr_1	10478050	10478090
NMEL_chr_1	10480101	10480141
NMEL_chr_1	10489803	10489843
NMEL_chr_1	10494746	10494786
NMEL_chr_1	10499434	10499474
NMEL_chr_1	10509175	10509215
NMEL_chr_1	10510486	10510526
NMEL_chr_1	10514695	10514735
NMEL_chr_1	10517230	10517270
NMEL_chr_1	10518382	10518422
NMEL_chr_1	10527094	10527134
NMEL_chr_1	10542674	10542714
NMEL_chr_1	10544008	10544048
NMEL_chr_1	10554002	10554042
NMEL_chr_1	10555935	10555975
NMEL_chr_1	10559475	10559515
NMEL_chr_1	10566263	10566303
NMEL_chr_1	10572780	10572820
NMEL_chr_1	10575347	10575387
NMEL_chr_1	10580638	10580678
NMEL_chr_1	10587497	10587537
NMEL_chr_1	10589002	10589042
NMEL_chr_1	10597825	10597865
NMEL_chr_1	10603803	10603843
NMEL_chr_1	10610790	10610830
NMEL_chr_1	10616681	10616721
NMEL_chr_1	10618958	10618998
NMEL_chr_1	10626651	10626691
NMEL_chr_1	10634587	10634627
NMEL_chr_1	10644591	10644631
NMEL_chr_1	10651843	10651883
NMEL_chr_1	10657588	10657628
NMEL_chr_1	10658892	10658932
NMEL_chr_1	10660983	10661023
NMEL_chr_1	10663623	10663663
NMEL_chr_1	10666045	10666085
NMEL_chr_1	10668015	10668055
NMEL_chr_1	10669685	10669725
NMEL_chr_1	10673514	10673554
NMEL_chr_1	10674409	10674449
NMEL_chr_1	10678267	10678307
NMEL_chr_1	10687285	10687325
NMEL_chr_1	10697281	10697321
NMEL_chr_1	10700298	10700338
NMEL_chr_1	10707505	10707545
NMEL_chr_1	10712536	10712576
NMEL_chr_1	10713485	10713525
NMEL_chr_1	10721365	10721405
NMEL_chr_1	10730224	10730264
NMEL_chr_1	10734622	10734662
NMEL_chr_1	10740022	10740062
NMEL_chr_1	10744761	10744801
NMEL_chr_1	10746954	10746994
NMEL_chr_1	10759797	10759837
NMEL_chr_1	10768814	10768854
NMEL_chr_1	10776571	10776611
NMEL_chr_1	10780372	10780412
NMEL_chr_1	10783298	10783338
NMEL_chr_1	10789779	10789819
NMEL_chr_1	10791705	10791745
NMEL_chr_1	10806493	10806533
NMEL_chr_1	10818218	10818258
NMEL_chr_1	10835889	10835929
NMEL_chr_1	10849163	10849203
NMEL_chr_1	10904232	10904272
NMEL_chr_1	10922667	10922707
NMEL_chr_1	10938685	10938725
NMEL_chr_1	10939951	10939991
NMEL_chr_1	10944965	10945005
NMEL_chr_1	10949959	10949999
NMEL_chr_1	10959762	10959802
NMEL_chr_1	10961955	10961995
NMEL_chr_1	10967867	10967907
NMEL_chr_1	10977200	10977240
NMEL_chr_1	10980136	10980176
NMEL_chr_1	10993222	10993262
NMEL_chr_1	11006885	11006925
NMEL_chr_1	11020853	11020893
NMEL_chr_1	11036897	11036937
NMEL_chr_1	11039844	11039884
NMEL_chr_1	11050369	11050409
NMEL_chr_1	11053181	11053221
NMEL_chr_1	11054324	11054364
NMEL_chr_1	11058037	11058077
NMEL_chr_1	11064097	11064137
NMEL_chr_1	11095926	11095966
NMEL_chr_1	11105220	11105260
NMEL_chr_1	11108809	11108849
NMEL_chr_1	11111789	11111829
NMEL_chr_1	11115389	11115429
NMEL_chr_1	11120420	11120460
NMEL_chr_1	11134484	11134524
NMEL_chr_1	11135819	11135859
NMEL_chr_1	11146611	11146651
NMEL_chr_1	11158179	11158219
NMEL_chr_1	11166120	11166160
NMEL_chr_1	11168731	11168771
NMEL_chr_1	11176909	11176949
NMEL_chr_1	11193510	11193550
NMEL_chr_1	11210332	11210372
NMEL_chr_1	11212560	11212600
NMEL_chr_1	11219877	11219917
NMEL_chr_1	11224929	11224969
NMEL_chr_1	11226864	11226904
NMEL_chr_1	11232199	11232239
NMEL_chr_1	11238086	11238126
NMEL_chr_1	11244014	11244054
NMEL_chr_1	11247623	11247663
NMEL_chr_1	11250996	11251036
NMEL_chr_1	11254497	11254537
NMEL_chr_1	11258085	11258125
NMEL_chr_1	11260340	11260380
NMEL_chr_1	11262522	11262562
NMEL_chr_1	11283187	11283227
NMEL_chr_1	11290245	11290285
NMEL_chr_1	11292839	11292879
NMEL_chr_1	11303599	11303639
NMEL_chr_1	11310750	11310790
NMEL_chr_1	11314856	11314896
NMEL_chr_1	11318902	11318942
NMEL_chr_1	11320954	11320994
NMEL_chr_1	11330085	11330125
NMEL_chr_1	11332669	11332709
NMEL_chr_1	11337509	11337549
NMEL_chr_1	11339418	11339458
NMEL_chr_1	11344009	11344049
NMEL_chr_1	11357599	11357639
NMEL_chr_1	11364841	11364881
NMEL_chr_1	11369850	11369890
NMEL_chr_1	11371602	11371642
NMEL_chr_1	11377131	11377171
NMEL_chr_1	11378965	11379005
NMEL_chr_1	11381282	11381322
NMEL_chr_1	11385932	11385972
NMEL_chr_1	11392455	11392495
NMEL_chr_1	11396374	11396414
NMEL_chr_1	11401266	11401306
NMEL_chr_1	11405671	11405711
NMEL_chr_1	11408235	11408275
NMEL_chr_1	11415003	11415043
NMEL_chr_1	11432214	11432254
NMEL_chr_1	11434194	11434234
NMEL_chr_1	11438171	11438211
NMEL_chr_1	11463688	11463728
NMEL_chr_1	11469149	11469189
NMEL_chr_1	11476678	11476718
NMEL_chr_1	11495907	11495947
NMEL_chr_1	11507406	11507446
NMEL_chr_1	11510270	11510310
NMEL_chr_1	11539723	11539763
NMEL_chr_1	11545494	11545534
NMEL_chr_1	11562246	11562286
NMEL_chr_1	11565651	11565691
NMEL_chr_1	11580409	11580449
NMEL_chr_1	11593681	11593721
NMEL_chr_1	11607880	11607920
NMEL_chr_1	11626309	11626349
NMEL_chr_1	11657808	11657848
NMEL_chr_1	11668230	11668270
NMEL_chr_1	11673452	11673492
NMEL_chr_1	11674568	11674608
NMEL_chr_1	11682784	11682824
NMEL_chr_1	11732018	11732058
NMEL_chr_1	11738992	11739032
NMEL_chr_1	11741393	11741433
NMEL_chr_1	11744126	11744166
NMEL_chr_1	11779120	11779160
NMEL_chr_1	11780508	11780548
NMEL_chr_1	11784683	11784723
NMEL_chr_1	11786341	11786381
NMEL_chr_1	11788044	11788084
NMEL_chr_1	11793704	11793744
NMEL_chr_1	11795547	11795587
NMEL_chr_1	11821007	11821047
NMEL_chr_1	11824754	11824794
NMEL_chr_1	11825772	11825812
NMEL_chr_1	11834244	11834284
NMEL_chr_1	11834835	11834875
NMEL_chr_1	11838795	11838835
NMEL_chr_1	11853046	11853086
NMEL_chr_1	11854706	11854746
NMEL_chr_1	11863591	11863631
NMEL_chr_1	11865414	11865454
NMEL_chr_1	11871688	11871728
NMEL_chr_1	11884131	11884171
NMEL_chr_1	11888039	11888079
NMEL_chr_1	11897581	11897621
NMEL_chr_1	11898791	11898831
NMEL_chr_1	11901340	11901380
NMEL_chr_1	11909194	11909234
NMEL_chr_1	11911043	11911083
NMEL_chr_1	11917289	11917329
NMEL_chr_1	11922985	11923025
NMEL_chr_1	11927057	11927097
NMEL_chr_1	11936922	11936962
NMEL_chr_1	11939193	11939233
NMEL_chr_1	11950030	11950070
NMEL_chr_1	11954057	11954097
NMEL_chr_1	11957464	11957504
NMEL_chr_1	11962023	11962063
NMEL_chr_1	11976684	11976724
NMEL_chr_1	11980969	11981009
NMEL_chr_1	11981937	11981977
NMEL_chr_1	11987077	11987117
NMEL_chr_1	11989700	11989740
NMEL_chr_1	11999907	11999947
NMEL_chr_1	12012267	12012307
NMEL_chr_1	12014038	12014078
NMEL_chr_1	12023233	12023273
NMEL_chr_1	12026080	12026120
NMEL_chr_1	12041287	12041327
NMEL_chr_1	12043766	12043806
NMEL_chr_1	12048010	12048050
NMEL_chr_1	12053649	12053689
NMEL_chr_1	12055023	12055063
NMEL_chr_1	12058955	12058995
NMEL_chr_1	12062075	12062115
NMEL_chr_1	12073045	12073085
NMEL_chr_1	12078467	12078507
NMEL_chr_1	12091239	12091279
NMEL_chr_1	12099858	12099898
NMEL_chr_1	12113720	12113760
NMEL_chr_1	12120008	12120048
NMEL_chr_1	12127240	12127280
NMEL_chr_1	12133859	12133899
NMEL_chr_1	12146533	12146573
NMEL_chr_1	12153464	12153504
NMEL_chr_1	12166324	12166364
NMEL_chr_1	12181495	12181535
NMEL_chr_1	12187539	12187579
NMEL_chr_1	12189460	12189500
NMEL_chr_1	12190789	12190829
NMEL_chr_1	12194954	12194994
NMEL_chr_1	12207725	12207765
NMEL_chr_1	12214324	12214364
NMEL_chr_1	12216811	12216851
NMEL_chr_1	12229175	12229215
NMEL_chr_1	12230842	12230882
NMEL_chr_1	12238699	12238739
NMEL_chr_1	12258007	12258047
NMEL_chr_1	12280070	12280110
NMEL_chr_1	12281898	12281938
NMEL_chr_1	12287366	12287406
NMEL_chr_1	12292484	12292524
NMEL_chr_1	12296748	12296788
NMEL_chr_1	12302120	12302160
NMEL_chr_1	12306751	12306791
NMEL_chr_1	12308318	12308358
NMEL_chr_1	12313050	12313090
NMEL_chr_1	12314820	12314860
NMEL_chr_1	12317667	12317707
NMEL_chr_1	12322767	12322807
NMEL_chr_1	12328709	12328749
NMEL_chr_1	12335587	12335627
NMEL_chr_1	12342223	12342263
NMEL_chr_1	12349262	12349302
NMEL_chr_1	12350870	12350910
NMEL_chr_1	12352133	12352173
NMEL_chr_1	12356572	12356612
NMEL_chr_1	12360491	12360531
NMEL_chr_1	12367224	12367264
NMEL_chr_1	12371577	12371617
NMEL_chr_1	12373693	12373733
NMEL_chr_1	12381477	12381517
NMEL_chr_1	12383845	12383885
NMEL_chr_1	12385831	12385871
NMEL_chr_1	12398623	12398663
NMEL_chr_1	12400087	12400127
NMEL_chr_1	12429513	12429553
NMEL_chr_1	12433248	12433288
NMEL_chr_1	12436805	12436845
NMEL_chr_1	12442347	12442387
NMEL_chr_1	12444241	12444281
NMEL_chr_1	12450181	12450221
NMEL_chr_1	12454407	12454447
NMEL_chr_1	12462326	12462366
NMEL_chr_1	12465473	12465513
NMEL_chr_1	12467916	12467956
NMEL_chr_1	12477772	12477812
NMEL_chr_1	12482736	12482776
NMEL_chr_1	12500361	12500401
NMEL_chr_1	12503464	12503504
NMEL_chr_1	12509833	12509873
NMEL_chr_1	12518300	12518340
NMEL_chr_1	12551227	12551267
NMEL_chr_1	12559984	12560024
NMEL_chr_1	12561569	12561609
NMEL_chr_1	12563371	12563411
NMEL_chr_1	12570276	12570316
NMEL_chr_1	12578889	12578929
NMEL_chr_1	12582763	12582803
NMEL_chr_1	12593802	12593842
NMEL_chr_1	12602010	12602050
NMEL_chr_1	12621581	12621621
NMEL_chr_1	12628036	12628076
NMEL_chr_1	12631228	12631268
NMEL_chr_1	12633768	12633808
NMEL_chr_1	12639103	12639143
NMEL_chr_1	12644032	12644072
NMEL_chr_1	12647496	12647536
NMEL_chr_1	12650248	12650288
NMEL_chr_1	12653486	12653526
NMEL_chr_1	12655623	12655663
NMEL_chr_1	12677536	12677576
NMEL_chr_1	12692496	12692536
NMEL_chr_1	12700665	12700705
NMEL_chr_1	12709791	12709831
NMEL_chr_1	12722334	12722374
NMEL_chr_1	12730436	12730476
NMEL_chr_1	12731599	12731639
NMEL_chr_1	12732404	12732444
NMEL_chr_1	12734200	12734240
NMEL_chr_1	12744404	12744444
NMEL_chr_1	12751316	12751356
NMEL_chr_1	12775911	12775951
NMEL_chr_1	12795453	12795493
NMEL_chr_1	12797796	12797836
NMEL_chr_1	12798580	12798620
NMEL_chr_1	12805753	12805793
NMEL_chr_1	12815238	12815278
NMEL_chr_1	12828993	12829033
NMEL_chr_1	12842163	12842203
NMEL_chr_1	12845442	12845482
NMEL_chr_1	12862689	12862729
NMEL_chr_1	12864557	12864597
NMEL_chr_1	12877987	12878027
NMEL_chr_1	12885477	12885517
NMEL_chr_1	12890406	12890446
NMEL_chr_1	12900365	12900405
NMEL_chr_1	12909208	12909248
NMEL_chr_1	12920016	12920056
NMEL_chr_1	12935337	12935377
NMEL_chr_1	12959419	12959459
NMEL_chr_1	12964751	12964791
NMEL_chr_1	12969700	12969740
NMEL_chr_1	12971042	12971082
NMEL_chr_1	12975422	12975462
NMEL_chr_1	12979538	12979578
NMEL_chr_1	12981047	12981087
NMEL_chr_1	12983906	12983946
NMEL_chr_1	12990592	12990632
NMEL_chr_1	12991671	12991711
NMEL_chr_1	13004269	13004309
NMEL_chr_1	13009074	13009114
NMEL_chr_1	13011390	13011430
NMEL_chr_1	13015704	13015744
NMEL_chr_1	13017441	13017481
NMEL_chr_1	13023774	13023814
NMEL_chr_1	13030280	13030320
NMEL_chr_1	13033610	13033650
NMEL_chr_1	13038948	13038988
NMEL_chr_1	13044719	13044759
NMEL_chr_1	13064315	13064355
NMEL_chr_1	13067152	13067192
NMEL_chr_1	13081162	13081202
NMEL_chr_1	13091084	13091124
NMEL_chr_1	13092518	13092558
NMEL_chr_1	13096818	13096858
NMEL_chr_1	13101653	13101693
NMEL_chr_1	13104973	13105013
NMEL_chr_1	13108657	13108697
NMEL_chr_1	13117041	13117081
NMEL_chr_1	13131814	13131854
NMEL_chr_1	13136101	13136141
NMEL_chr_1	13150729	13150769
NMEL_chr_1	13157503	13157543
NMEL_chr_1	13168610	13168650
NMEL_chr_1	13170164	13170204
NMEL_chr_1	13171980	13172020
NMEL_chr_1	13176284	13176324
NMEL_chr_1	13194295	13194335
NMEL_chr_1	13200026	13200066
NMEL_chr_1	13203238	13203278
NMEL_chr_1	13224052	13224092
NMEL_chr_1	13228730	13228770
NMEL_chr_1	13261772	13261812
NMEL_chr_1	13265015	13265055
NMEL_chr_1	13267791	13267831
NMEL_chr_1	13282607	13282647
NMEL_chr_1	13293437	13293477
NMEL_chr_1	13310299	13310339
NMEL_chr_1	13313615	13313655
NMEL_chr_1	13318146	13318186
NMEL_chr_1	13320818	13320858
NMEL_chr_1	13324269	13324309
NMEL_chr_1	13327765	13327805
NMEL_chr_1	13361016	13361056
NMEL_chr_1	13364260	13364300
NMEL_chr_1	13372359	13372399
NMEL_chr_1	13389666	13389706
NMEL_chr_1	13406938	13406978
NMEL_chr_1	13427707	13427747
NMEL_chr_1	13437551	13437591
NMEL_chr_1	13441415	13441455
NMEL_chr_1	13449837	13449877
NMEL_chr_1	13451872	13451912
NMEL_chr_1	13457751	13457791
NMEL_chr_1	13458959	13458999
NMEL_chr_1	13462137	13462177
NMEL_chr_1	13465523	13465563
NMEL_chr_1	13468463	13468503
NMEL_chr_1	13472529	13472569
NMEL_chr_1	13478249	13478289
NMEL_chr_1	13485320	13485360
NMEL_chr_1	13490047	13490087
NMEL_chr_1	13499563	13499603
NMEL_chr_1	13502663	13502703
NMEL_chr_1	13507558	13507598
NMEL_chr_1	13517384	13517424
NMEL_chr_1	13522683	13522723
NMEL_chr_1	13526927	13526967
NMEL_chr_1	13529073	13529113
NMEL_chr_1	13536805	13536845
NMEL_chr_1	13550177	13550217
NMEL_chr_1	13551370	13551410
NMEL_chr_1	13564419	13564459
NMEL_chr_1	13591687	13591727
NMEL_chr_1	13597774	13597814
NMEL_chr_1	13601648	13601688
NMEL_chr_1	13616065	13616105
NMEL_chr_1	13631188	13631228
NMEL_chr_1	13635637	13635677
NMEL_chr_1	13639631	13639671
NMEL_chr_1	13666090	13666130
NMEL_chr_1	13678184	13678224
NMEL_chr_1	13679849	13679889
NMEL_chr_1	13683874	13683914
NMEL_chr_1	13688685	13688725
NMEL_chr_1	13694793	13694833
NMEL_chr_1	13721147	13721187
NMEL_chr_1	13726737	13726777
NMEL_chr_1	13746196	13746236
NMEL_chr_1	13750333	13750373
NMEL_chr_1	13758307	13758347
NMEL_chr_1	13761213	13761253
NMEL_chr_1	13775205	13775245
NMEL_chr_1	13778260	13778300
NMEL_chr_1	13779976	13780016
NMEL_chr_1	13784990	13785030
NMEL_chr_1	13789752	13789792
NMEL_chr_1	13796690	13796730
NMEL_chr_1	13806334	13806374
NMEL_chr_1	13810719	13810759
NMEL_chr_1	13819571	13819611
NMEL_chr_1	13823079	13823119
NMEL_chr_1	13826207	13826247
NMEL_chr_1	13832087	13832127
NMEL_chr_1	13838785	13838825
NMEL_chr_1	13840963	13841003
NMEL_chr_1	13844121	13844161
NMEL_chr_1	13847302	13847342
NMEL_chr_1	13852481	13852521
NMEL_chr_1	13858519	13858559
